"Copyright © 2001-2019 Python Software Foundation; All Rights Reserved"

"documentText","functionality","concept","directives","purpose","quality","control","structure","patterns","codeExamples","environment","reference","nonInformation"
"Additional online Documentation: Syntax: [ObsoleteAttribute(#The System.Web.Mobile.dll assembly has been deprecated and should no longer be used. For information about how to develop ASP.NET mobile applications, see http://go.microsoft.com/fwlink/?LinkId=157231.#)] [AspNetHostingPermissionAttribute(SecurityAction.InheritanceDemand, Level = AspNetHostingPermissionLevel.Minimal)] [AspNetHostingPermissionAttribute(SecurityAction.LinkDemand, Level = AspNetHostingPermissionLevel.Minimal)] public class ListControlBuilder : MobileControlBuilder Summary: Provides parsing support for List and SelectionList controls. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: This class is created internally and used by the page parser when parsing a <mobile:List> or <mobile:SelectionList> tag. The ListControlBuilder class recognizes statically declared MobileListItem elements. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,1,0,1,0,0,0,1,0
"Additional online Documentation: Syntax: [ObsoleteAttribute(#The System.Web.Mobile.dll assembly has been deprecated and should no longer be used. For information about how to develop ASP.NET mobile applications, see http://go.microsoft.com/fwlink/?LinkId=157231.#)] public enum ListDecoration Summary: Specifies the type of decoration to be added to list items. This class cannot be inherited. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: The ListDecoration enumeration represents how you will specify decoration for a list, as bullets, numbers, or no decoration at all. In ASP.NET, you specify the type of decoration for a list by setting the Decoration property.",1,0,0,0,0,0,0,0,0,0,1,0
"Renders list items in a list box with multiple selection capability. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site.",1,0,0,0,0,0,0,0,0,0,1,0
"Additional online Documentation: Summary: Initializes a new instance of the MobileListItem class. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site.",1,0,0,0,0,0,0,0,0,0,1,1
"Additional online Documentation: Syntax: [ObsoleteAttribute(#The System.Web.Mobile.dll assembly has been deprecated and should no longer be used. For information about how to develop ASP.NET mobile applications, see http://go.microsoft.com/fwlink/?LinkId=157231.#)] [AspNetHostingPermissionAttribute(SecurityAction.LinkDemand, Level = AspNetHostingPermissionLevel.Minimal)] [AspNetHostingPermissionAttribute(SecurityAction.InheritanceDemand, Level = AspNetHostingPermissionLevel.Minimal)] public class MobileListItemCollection : ArrayListCollectionBase, IStateManager Summary: Represents a collection of MobileListItem objects, and is used to hold the items of a List control and a SelectionList control. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: Accessing the Items property of a List control or the Items property of a SelectionList control retrieves a MobileListItemCollection object. You can add or remove items from the collection at run time. A MobileListItemCollection object inherits from the ICollection interface. Example: The following code example shows how you manipulate items in the MobileListItem object through the MobileListItemCollection class. The code uses the selected item's index into the SelectionList.Items property. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,0,0,0,0,1,0,1,0
"Additional online Documentation: Syntax: [ObsoleteAttribute(#The System.Web.Mobile.dll assembly has been deprecated and should no longer be used. For information about how to develop ASP.NET mobile applications, see http://go.microsoft.com/fwlink/?LinkId=157231.#)] public enum MobileListItemType Summary: Assigns an item type to an element in a List or ObjectList control's child controls. This class cannot be inherited. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: When a List or ObjectList control is rendered in templated mode, empty MobileListItem objects with the corresponding item type are created for each header, footer, or separator that needs to be rendered. These empty objects are then inserted into the control's child controls. Note MobileListItem objects that correspond to list items always have a type of ListItem. You can use this enumeration for iterating through the controls collection and finding the MobileListItem objects corresponding to the header, footer, and separator templates.",1,1,1,0,0,0,1,1,0,0,1,0
"Represents a footer for a list. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site.",1,0,1,0,0,0,0,0,0,0,1,0
"Additional online Documentation: Syntax: protected override int InternalItemCount { get; } Property Value Type: System.Int32 None. Summary: Gets the number of items in the control. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site.",0,0,0,0,0,0,0,0,0,0,0,1
"Additional online Documentation: Syntax: public event ObjectListDataBindEventHandler ItemDataBind ASP.NET Copy <asp:ObjectList OnItemDataBind=#ObjectListDataBindEventHandler# /> Summary: Occurs when an item in an ObjectList is bound to data. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: When an item in an ObjectList is created and data-bound, this event handler sets the properties of the list item from arbitrary expressions. An item in an ObjectList control is of type ObjectListItem. Example: The following code example demonstrates how to use ItemDataBind event. You can use either the ListItem or DataItem property of the ObjectListDataBindEventArgs collection to determine further action. This example is part of a larger example for the ObjectList overview.",1,0,0,0,0,0,1,0,1,0,1,0
"Additional online Documentation: Syntax: protected override void TrackViewState() Summary: Causes tracking of view-state changes to the server control so they can be stored in the server control's StateBag object. This object is accessible through the ViewState property. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site.",1,0,0,0,0,0,1,0,0,0,1,0
"Additional online Documentation: Syntax: public string Name { get; set; } Property Value Type: System.String The name of the object list field. Summary: Gets or sets the name of the specified object. The default value is an empty string (##). This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: You can use either the Name or DataField property to find an individual field within its parent collection by using the IndexOf method. Note The IndexOf method returns the first matching field; therefore, it is important that you use unique field names.",1,0,1,0,0,0,1,0,0,0,0,1
